method_id,k,strategy,n_patients,mean_hidden_dice,mean_hidden_hd95_px,area_curve_relative_rmse,hidden_brier,posterior_predictive_hidden_brier,hidden_area_95_coverage,area_95_interval_width_relative,trust_gate_rejection_rate,trust_score,runtime_s
oa_hb_tpm_no_phase_alignment,2,clustered,98,0.7489376349592382,9.824480096927324,0.6007317760689949,0.03761647771663807,0.05790994050627456,0.6187384044526901,1.9424262901780711,0.9836734693877551,1.3121464534453146e-05,0.0386476998089109
oa_hb_tpm_no_phase_alignment,2,random,98,0.7487002158110926,9.78368222022842,0.5954291215168668,0.037474743907853006,0.05752357712813781,0.6150278293135436,1.9391840440076458,0.8530612244897958,1.416552100762049e-05,0.038673250741629375
oa_hb_tpm_no_phase_alignment,2,uniform,98,0.7475588456462493,9.718876166640419,0.5798731344414543,0.036986454931676946,0.05699070537348787,0.6057513914656772,1.9003042783271569,0.07142857142857142,6.519410344689815e-06,0.04313354160190004
oa_hb_tpm_no_phase_alignment,3,clustered,98,0.7492647814896399,9.88069019768854,0.6042002015089123,0.037729960313180835,0.05467727865111458,0.5959183673469388,1.7896454019702297,0.8632653061224489,2.1925568981199535e-05,0.03785108628644774
oa_hb_tpm_no_phase_alignment,3,random,98,0.7481385546747679,9.86633690078349,0.5981835604468704,0.037614771250483285,0.055385890922376044,0.5818270165208941,1.8650928882869113,0.4897959183673469,1.9918831754364207e-05,0.03787113112701593
oa_hb_tpm_no_phase_alignment,3,uniform,98,0.7480689296748295,9.81448299084324,0.59861659218848,0.03737170161793422,0.0543423901711191,0.5796890184645287,1.8135750238664285,0.04081632653061224,1.7212474427206146e-05,0.04069930903746609
oa_hb_tpm_no_phase_alignment,5,clustered,98,0.7496157554292727,9.898604861882456,0.6062236070174242,0.037874831302965734,0.05187867771530025,0.412781954887218,1.5058040882912813,0.9448979591836734,7.411911409112575e-05,0.034824709811875056
oa_hb_tpm_no_phase_alignment,5,random,98,0.74747992369826,9.906571430325872,0.6054315668200763,0.03781782597189346,0.04855685376999325,0.463265306122449,1.4377872341058406,0.5346938775510204,4.8699371759115356e-05,0.0348194763373241
oa_hb_tpm_no_phase_alignment,5,uniform,98,0.7470966136072074,9.87387731213387,0.5999929694893378,0.037527362207825044,0.045040553986874114,0.5300751879699248,1.329013019697866,0.04081632653061224,4.1493385282936405e-05,0.03734470258599941
oa_hb_tpm_no_phase_alignment,7,clustered,98,0.7500773442510171,9.875641210229654,0.6041305718968998,0.038009196107408785,0.052945771159566134,0.383313325330132,1.3997888776343352,1.0,8.897761524295172e-05,0.032144051661467776
